GENE_SYMBOL,logFC,P.Value
RTN4R,0.375,0.03577989
LOC338694,-1.2,0.03582736
HMGB3,-0.1615,0.03583229802360101
IRF6,-0.215,0.03588399
BTG2,0.202,0.03594363
PIGX,-0.164,0.03598023
EFNA4,0.169,0.03605026
CCDC124,0.17,0.03621454
SRPX2,-0.147,0.03639908
PRKAR2B,0.651,0.0364885577826013
ANKRD35,0.259,0.03657848
DDR1,0.424,0.036905871483237436
ENPEP,-0.696,0.03709885
CYP21A2,0.38249999999999995,0.03714907494906472
KRT86,-0.345,0.03715372
XLOC_005127,-0.21852166666666664,0.0371857185248777
MRAP,-0.33499999999999996,0.037251310434700625
NLRP3,0.567,0.03732071123136621
HIST1H1D,-0.352,0.03742427
RANBP10,0.178,0.03761114
UTRN,0.2824,0.03775568950684271
INPP5E,0.276,0.03776519
TMEM184C,0.198,0.03779196
PCGF5,-0.1264,0.03783047163865677
TREML4,0.464,0.03783346
SRC,0.187,0.03789783
SOX9,0.42,0.03796496
GOLIM4,-0.454,0.0380254
TTC18,-0.284,0.03805348
ORC2,-0.06805,0.038081239874248045
HAO1,-0.238,0.03826697
LOC388906,-0.247,0.03830648
GPR112,0.972,0.038507
ND2,0.216,0.03853229
ZNF664-FAM101A,0.587,0.03856978
LOC100130701,1.08,0.03861042
OTC,-0.507,0.03871592
PCDH18,-0.596,0.038749132182280835
LOC338797,0.351,0.03876094
REPS1,-0.255,0.03885427
SMAD3,0.283,0.03893631
EXOC6,0.21699999999999997,0.03893855748655315
TTPA,-0.337,0.03904483
CRELD2,-0.163,0.03911169
STAT2,-0.221,0.03912394
SRGAP1,0.31,0.03917286
SETD6,-0.1965,0.03919636453475366
LONP1,0.154,0.03919759
OLFM2,0.293,0.03927938
SAMD13,-0.062,0.03939696624817845
EDN1,0.20950000000000002,0.039428326469665806
HIST1H2AH,-0.173,0.03959024
MST1R,-0.334,0.04017235
PRO2012,-0.521,0.04021278
PRAC,-0.683,0.04030597
PP2D1,-0.744,0.04034618
PRKCH,0.289,0.04035294
RERGL,-0.91,0.04037451
TCEAL2,-0.34,0.04049174
NUDT7,-0.235,0.04055048
SH3GL1,0.307,0.04059633
CTDSPL,-0.219,0.04059643
C8orf46,-0.439,0.04063471
CEBPG,-0.202,0.04063593
HLA-DQA2,-0.432,0.04065823
UBD,0.297,0.04076437
CYP1A2,-0.192,0.04079478
HSPBP1,0.164,0.04082319
CDH4,-0.423,0.04092129
ATP9A,-0.1875,0.04096380882798423
PPAP2A,-0.201,0.0410484
HIST1H2AM,0.0495,0.04106802457462782
ANKRD52,0.213,0.04112172
PLEKHF1,0.282,0.04118482
ID3,-0.311,0.04152421
GET4,0.167,0.04166209
TAGLN,0.1965,0.04171414902570393
GVINP1,-0.58655,0.04177162252728926
ABCB11,-0.282,0.04190242
HCG9,2.42,0.04192033
ARSA,-0.158,0.041939
POU3F3,0.729,0.0419427
PSORS1C1,-0.282,0.0419631
C9orf93,0.7815000000000001,0.04198169921421333
CCL27,-0.236,0.04212951
HIST1H1C,-0.206,0.0421314
ARPP19,0.166,0.042277082132075684
LGALS2,0.667,0.04241861
ARL14,-0.286,0.04244689
FOSB,0.294,0.04254267
DLK2,-0.214,0.04269539
SLC6A16,-0.178,0.04276767
CAPSL,0.352,0.0428089
ITM2C,-0.16949999999999998,0.04284395705688717
SPEF2,-0.4396666666666667,0.04286092657014843
MYO7B,-0.489,0.04296789
CARD14,0.28350000000000003,0.042992316316011255
FBXO16,-0.147,0.04302282
MTCP1NB,0.453,0.04307319
OXT,0.159,0.04308671
UBA5,0.024499999999999994,0.0431164585538492
TMEM107,-0.189,0.043169
THNSL1,-0.386,0.04322252
HTT,0.162,0.04325585
FZD4,-0.205,0.04325881
PON1,-0.341,0.04332359
LINC00284,1.06,0.04350303
KL,-0.526,0.04357632
STXBP3,-0.187,0.04361766
KIF23,0.2345,0.043715193705126006
CAPN8,-0.699,0.04372039
OPTN,-0.14,0.04376738
VSTM2A,-0.008319999999999972,0.043839568607661916
FGGY,-0.144,0.04391967
C17orf104,-0.20220000000000005,0.04393450567916953
DUPD1,-0.445,0.04393975
C6orf106,0.1515,0.043976679218098134
FSD2,0.652,0.04398506
CYP2J2,-0.248,0.04400035
AMY1C,-0.364,0.04411395062647108
BMP5,0.953,0.04416963
ODF3L1,-0.83,0.04425572
LOC100131825,0.641,0.04443103
RASSF4,0.247,0.04446021635110913
SLC2A9,0.243,0.04449309
METTL17,0.186,0.04449938
ABHD8,0.149,0.04455155
RPGRIP1,-0.379,0.0446759
LOC201617,-0.78,0.04469914
PCSK5,-0.10000000000000002,0.044785401986176136
CXorf28,0.955,0.04479231
OR8A1,0.777,0.04479862
LOC100131170,-1.16,0.04480337
USP2,0.5665,0.04488640700409076
RELT,0.175,0.04491984
KIR2DS2,0.65,0.04499756
RGS2,-0.199,0.04503628
ISCA2,-0.188,0.0450476
PDE2A,0.333,0.0450766
PPP1R14D,-0.354,0.04515513
PXMP2,-0.44599999999999995,0.04529736541518998
CHP,-0.193,0.04536836
PIAS3,0.214,0.04541284
NKAIN1,0.425,0.04541323
KLF9,0.182,0.04544361
SPTBN2,0.292,0.04549086
TCP10L,0.335,0.045572148390737977
APOF,-0.531,0.04562354
CARD10,0.191,0.04562863
CCDC147,0.5136666666666666,0.04567356337869031
RASD1,-0.146,0.04572649
CDHR4,-0.4675,0.04577510781828612
A2M,-0.289,0.04586204
PECAM1,0.39366666666666666,0.04608755391484612
NUP160,0.21,0.04636674
ERI3,0.197,0.04636696
SH3BP5L,0.20850000000000002,0.046394074957584984
LOC100129518,-0.334,0.04639549
WISP2,-0.385,0.04642344
PRSS45,-0.238,0.04663045
B3GALNT2,-0.045000000000000005,0.04663274481572693
NOC4L,0.149,0.04664195
TMEM138,0.197,0.04665743
TTC7A,0.1338,0.046657665188198715
FAM115C,-0.496,0.046670597459022994
C18orf45,0.299,0.04682347706447941
TMSB4X,-0.1615,0.046875429783762815
SLC39A5,-0.376,0.04691685
CCR9,0.42,0.04699334
SLC44A1,-0.12185,0.047168494005951606
C1QTNF2,-0.521,0.04719376
TRIM54,0.362,0.04729401
WDFY2,-0.28,0.04730344
AMICA1,-0.08199999999999999,0.04732864483500336
SNX7,-0.138,0.04746979
ATP6V0A1,0.141,0.04747916
LMX1B,0.008500000000000008,0.04753955579067298
TMEM45A,-0.144,0.04755863
OR8G5,0.82,0.04756711
PRKCE,0.22649999999999998,0.04760910483259378
MTMR12,0.159,0.0476349
NTHL1,0.21,0.04782576
FBXO3,-0.11845,0.04785511926129153
F8A1,0.199,0.04791142
GSTA5,0.339,0.04791952
CACNG6,0.613,0.04799235
MMP1,0.242,0.04801412
SHANK3,0.178,0.04823831
MT1M,-0.236,0.04832574
ACBD4,-0.1613,0.04838746581629223
MFSD2B,-0.295,0.0485452
BPIFB2,-0.367,0.04857815
TFPI2,0.365,0.04869338
ZCWPW2,-0.997,0.04873862
BBX,0.132,0.0487420095190948
HMGB3P1,-0.263,0.0487601
PPM1B,0.1429,0.048872623910201696
LOC407835,0.15,0.04890632
MIER2,0.186,0.04894412
OIP5,-0.206,0.04908075
LOC100506136,-0.472,0.049081
ALB,-0.293,0.04917403
AGXT2,-0.427,0.04930602
GPR15,1.01,0.04933506
FLJ31356,1.19,0.04934191
GAPDHS,0.481,0.04947392
KIFC1,0.877,0.04954477
DEFA8P,-0.751,0.04957348
OR51M1,0.536,0.0495956
GMIP,0.154,0.04960608
NUPR1,0.154,0.04973009
SLC10A1,-0.384,0.04984096
OR5L1,-0.51,0.04993762
OR10V1,-0.566,0.04998649
FHL2,0.13056666666666666,0.05001317557636089
GAL3ST2,0.451,0.05003427
TGFB3,0.198,0.05003855
ATP8A1,-0.43,0.05004665
LOC100128531,-0.194,0.05007347
FAM95B1,0.6900000000000001,0.05010977266891183
LOC284551,0.49,0.05017813
HSP90B1,-0.16,0.0503240430503129
VPS45,0.239,0.05036731
DMBX1,0.81,0.0503821
CYP39A1,0.337,0.05058322
SLC22A6,0.845,0.05058696
HSD17B14,0.207,0.05059233
LOC731656,0.205,0.0506018
TRIM44,0.181,0.05076773
SRM,0.139,0.05079666
GAMT,-0.172,0.05082912
ABCB1,0.379,0.0508545653989982
IL17A,0.552,0.05101332
TDRD5,-0.4395,0.05101777577607366
PPM1N,-0.20600000000000002,0.05102924296510923
FANCL,-0.14500000000000002,0.051137508005476895
NLGN2,0.246,0.05116768
CASC4,-0.7070000000000001,0.05121870023599833
MTERFD2,-0.11546666666666666,0.051219725620774384
DPYSL3,0.428,0.05126462
NNMT,-0.138,0.05130827
HCAR1,-0.676,0.051483042171972714
HBB,-0.31995,0.051512271621070124
KIT,-0.026086666666666657,0.051687429026893265
USP32,-0.152,0.0517629
S100A11,0.197,0.05181402940573643
ME1,0.169,0.05184077
LOC375196,0.836,0.0518659
DHRS13,-0.211,0.05186683
XLOC_001506,0.92,0.05190215
LIMA1,0.138,0.05197132
TMEM200C,-0.1365,0.05199763473063339
IDI1,-0.272,0.05199767
AHR,0.199,0.05205741264450566
SHQ1,0.2685,0.05208788522733899
MEF2A,-0.164,0.05215981
LOC650293,-0.47375,0.05217626874522101
LOC100129794,-0.334,0.05225629
TRPM8,0.19285000000000002,0.05232575433821309
ITPRIP,0.198,0.05234537
AFAP1L1,0.17,0.05234806
RCCD1,-0.205,0.05252159
RBBP8,-0.202,0.05253917
CPNE5,0.208,0.05260711
ACACB,-0.07793333333333333,0.05261420611495207
SP3,-0.182,0.05272334
KCND2,-0.33,0.05282944
PMF1,0.154,0.05290532
METTL21D,-0.146,0.05300457
B4GALNT2,-0.936,0.05301917
NAIF1,-0.148,0.05304321
TRHR,-0.47,0.05307384
TFR2,-0.205,0.05311355
ONECUT3,0.264,0.05321767
MYEOV,0.321,0.05327313
XLOC_008900,-0.195,0.05329619
ASPA,-0.264,0.05332997
MT2A,0.16,0.05343725
DLEU1,-0.266,0.05346603
ATG10,-0.33749999999999997,0.05379205494212803
NR0B1,0.226,0.05388435376828857
ZNF107,-0.41,0.05394762
CLDN3,-0.192,0.05405554
DAPK3,0.144,0.0540569
AZFP,-0.539,0.05410062
SCARNA16,0.514,0.05411681
C8orf39,0.609,0.05423516
OR1L4,-0.704,0.05430809
ERC2,0.26799999999999996,0.05442923796243221
OR10AD1,1.01,0.0544431
NINJ1,0.133,0.05447786
CKS1B,-0.173,0.054525172433564716
LOC100506253,-0.542,0.05458914
C14orf105,-0.357,0.0546104
GNG11,0.328,0.05463886
EPPK1,0.242,0.05467915
KRT18P55,-0.135,0.05478971
LAMTOR1,0.13,0.05479169
UNKL,0.1605,0.05484396966316338
SNRNP40,0.179,0.054867770860098065
ASPHD2,0.428,0.05488422721564127
BMP6,0.296,0.05493136
TRPM1,0.62,0.05496006
BAMBI,-0.231,0.05504597
CABLES1,0.252,0.05505887
IGFLR1,-0.181,0.05513369
FGFR3,-0.23199999999999998,0.0551762881559433
COX2,0.241,0.0552386
OPHN1,0.765,0.05525738
XLOC_005208,0.83,0.05525822
XLOC_007808,0.42300000000000004,0.05526120933452128
GRAPL,0.818,0.05536919
ITGB3,0.18,0.05577341
CA12,0.43,0.05595063
GYPC,0.195,0.05597397
ALDH1A1,0.1275,0.055974753602128655
S100A10,-0.193,0.05602193
LOC100128822,-0.204,0.05605581
EPCAM,-0.273,0.05606693
USP38,-0.149,0.05610788
AURKB,0.421,0.05625295
PIP4K2C,0.156,0.05625806
ENTPD4,0.187,0.05626771224002646
LOC285141,-0.248,0.05637168
HLA-A,0.1481,0.0563806460758205
DDX60,-0.163,0.0563969
ITGA6,0.15925,0.05642845551972745
OTX1,0.03899999999999998,0.056458911765408314
CXCL9,-1.11,0.05653818
LINC00482,-0.205,0.05654152
FLJ43663,-0.235,0.05662794
NDP,-0.833,0.05692224
FLJ35946,-0.43,0.05693061
OR3A4P,-0.263,0.056938976711846535
COMMD7,0.188,0.05696847
KDM1A,0.295,0.05698031
CYP27C1,1.6955,0.0570461367617436
LOC143666,-0.643,0.05706
HERC4,-0.11703333333333334,0.05707375655866315
TXNRD1,0.141,0.05707854
MRPL53,-0.1405,0.05709817484804136
ARHGDIB,0.364,0.05719131
C7orf53,-0.174,0.05721527
TUFT1,0.16,0.0572807
CES3,-0.309,0.05735137
C6orf64,-0.143,0.05736183
RNF157,0.04600000000000001,0.057557302937602195
CHCHD8,-0.149,0.05763848
AKAP2,0.195,0.05766194
STH,0.381,0.0576743
CXorf30,-0.22649999999999998,0.05773850815643428
PMCH,-0.721,0.05776948
CPAMD8,0.04749999999999999,0.05781626786102224
IRF2,0.33,0.05783823
LOC284581,-0.347,0.05786005
PTCD3,-0.14900000000000002,0.057867093330924727
TWIST1,-0.510495,0.05793795600737995
NUDC,0.155,0.05794373
COPB1,-0.169,0.05805346
LOC100132078,-0.978,0.05805974
CCNL2,-0.14523333333333333,0.0580965057141685
COPA,-0.202,0.0582016
CDO1,0.201,0.058252
CALCA,-0.28833333333333333,0.058367499981192325
HMGN1,0.196,0.058556663396539
C9,-0.235,0.05859704
STK10,-0.153,0.05860582
ANAPC1,0.19475999999999996,0.058671166170413874
HAGH,-0.212,0.0587018
COMT,0.149,0.05874505
EGFL7,0.157,0.05877219
TEAD2,0.259,0.0588326
ACOX3,0.225,0.05889619
LETM2,0.655,0.05896999
PLA1A,0.179,0.059023
NKX2-8,-0.391,0.05930345
TMEM123,-0.268,0.059344
GBA3,-0.429,0.05936064
HBS1L,0.23874999999999996,0.05937338792509968
LOC100129550,-0.18,0.05938054
TNFRSF9,0.584,0.05945275
MAZ,0.1805,0.059478397483702365
SLC25A34,-0.199,0.05949363
N6AMT2,-0.144,0.05949544
LOC729178,1.23,0.05951527
GOLGA6L10,-0.1645,0.059532794074769406
FAM69B,0.218,0.05955463
MARCH9,0.202,0.05960765
SEPT11,-0.133,0.05962035
CCDC12,0.152,0.05965672
SCYL3,-0.165,0.05966035
ST3GAL4,0.12605,0.059687023741855603
PDE6C,0.389,0.05972338
TNFSF18,-0.192,0.05999922
ZNF318,0.16599999999999998,0.06003845753660086
JTB,0.13,0.06016705
FAM151A,0.1795,0.060169973966408836
GAS2,-0.248,0.06031376
NT5C3L,0.198,0.06034003
LINC00239,-0.213,0.06043625
HFE2,-0.222,0.06044176
TFPI,-0.143,0.06044210616650538
ALDH6A1,-0.199,0.06054209
MUTED,-0.1618,0.06054574211362515
LOC100132188,-1.24,0.06069466
TPK1,0.37925000000000003,0.06069747385781404
SIDT1,1.06,0.06069896
SART3,0.18,0.06073693
FBXO44,0.1445,0.06077959098860246
BCL2L12,0.1255,0.06095916268256957
SLCO6A1,0.243,0.06112521
EIF5A,0.172,0.06126838
PRRC2C,0.177,0.06133933
TCTEX1D2,-0.32,0.06142878
RPA3,-0.193,0.06145608
C17orf107,-0.18,0.06151343
PLGLB1,-0.34750000000000003,0.06153183450000167
LEPREL1,-0.191,0.06155367
ADAM10,-0.1129,0.06158061973531655
GNMT,-0.374,0.06168231
MCHR1,-0.01949999999999999,0.06173538801558157
RAMP1,0.199,0.061847355238942546
PRR15,0.181,0.06186745
EFHD2,0.172,0.06202663
LOC100132234,-0.463,0.06212292
PGLYRP1,-0.792,0.06214713
TAAR2,0.537,0.06233243
FLNA,0.2796666666666667,0.06234384245940663
ITPKB,0.1854,0.06236014352473763
LOC256880,-0.726,0.06245917
PCOLCE,-0.14,0.06260706
KCNK5,-0.293,0.06269652
FAM57A,0.24,0.06271084
LIPA,-0.165,0.06295335
APC,-0.1815,0.06298444914395157
LOC441204,0.382,0.06300893
SGOL1,0.5095,0.06302919870332205
SCNM1,-0.128,0.06303985
GPR32,0.45,0.06304343
SLC35D1,-0.208,0.06308273
WWC3,0.15,0.0631701
DTX1,-0.19,0.06320242
SLCO1B1,-0.213,0.06330201
CLDN5,0.389,0.06350128
PANK1,-0.224,0.06351864
THSD7A,-0.522,0.06355172
XLOC_002241,0.3609,0.063602674845325
SRSF2,0.1315,0.06365225817233078
TRNAU1AP,-0.146,0.06377837
FASN,0.247,0.06400727
PRMT10,0.189,0.06403251
ATP6V1E2,-0.201,0.0640675
KRT23,-0.2465,0.06421479934179201
PPL,0.277,0.06425933
GPBP1L1,-0.139,0.06451204
LOC100128788,-0.125,0.0645191
CYP4F11,0.221,0.06475813803301438
DUSP16,0.167,0.06486043
DUSP28,-0.238,0.06510786
C7orf11,-0.145,0.06531097
MUC22,0.6065,0.0653903004274922
SH3GL1P1,0.164,0.06541418
MGST3,0.10515,0.06541503063788481
PLA2G12B,-0.298,0.06545251
CCND1,0.157,0.06549302
ZFP41,0.237,0.06552458
FAM76B,-0.385,0.06570507
MPI,-0.19,0.06574049
KIF2C,0.211,0.06574214
BCO2,-0.173,0.06577192
CTSH,0.214,0.06577707
FCRL4,0.161,0.06580936
ASAP1,0.185,0.06586903
C15orf41,-0.211,0.06587631
HYLS1,0.162,0.06591717
LOC100652764,-0.13,0.06594761
RPS6KA3,-0.07529999999999999,0.06595174355674281
FXR2,0.225,0.06598785
SULT1B1,-0.898,0.066015
TRGV7,0.614,0.06602131
S1PR2,0.131,0.06610845
VMO1,-0.188,0.06619879
TRIM78P,0.329,0.06624498
KLHDC2,-0.18,0.06627885
UNC5B,-0.228,0.06632878
NXF2,-0.655,0.06634008
NCL,0.129,0.06636067
SCAF1,0.196,0.06644937
SERPINE3,0.881,0.06651292
LOC100131654,0.636,0.06654461
LOC284108,-0.858,0.06673506
OGG1,0.15695,0.06676777862238072
LOC100131878,0.666,0.06677697
NCK2,0.023999999999999994,0.06677881804831012
TPD52,0.123,0.06681214240552324
PPA2,-0.203,0.06684759770257875
TM2D1,-0.16549999999999998,0.06698620419826991
SPNS3,0.518,0.0670123
ANGPTL6,0.145,0.06707019
C17orf13,0.597,0.06718033
ULK1,0.121,0.06718915
HIST2H2AB,-0.229,0.0672135
ITM2A,0.45,0.06733023
CFHR1,0.326,0.06735379
EIF3G,0.12,0.06737063
HAL,-0.226,0.06744243
AKR7L,-0.15845,0.06750840247234831
DNAJC14,-0.27499999999999997,0.06761744675535704
C11orf52,-0.234,0.0676542
SNX11,0.167,0.06771149
ACAT1,-0.17466666666666666,0.06783874368801229
MBNL2,-0.0485,0.06802021443330188
LOC100127983,-1.31,0.06807818
FAM71F2,0.288,0.06808842
TSPAN14,0.144975,0.06818358004557781
ITFG3,-0.1644,0.06827584071328223
KLHL29,0.010000000000000009,0.06838725362550109
CMTM8,-0.12,0.06843072
CSH2,0.872,0.06844962
PFDN1,0.136,0.06850685
PPDPF,-0.021999999999999992,0.06879253521063494
C2orf29,0.149,0.06885726
UPK3A,0.694,0.06890732
PODXL,0.266,0.06901904
CEP78,0.125,0.06904238
ARFGAP3,-0.138,0.06905532
L3MBTL1,-0.257,0.06908359617936144
OR1D2,0.794,0.06911095
MDK,0.148,0.06916845
SMAD5-AS1,-0.132,0.0691873
FETUB,0.259,0.06921432
ME2,0.141,0.06932689
CLCN7,0.168,0.06939898
TREML3,0.417,0.0694012
KIF3C,0.3451,0.06949106779900213
LOC646808,0.134,0.06950073
VDR,0.198,0.06981142
C16orf95,-0.188,0.06993388
APBB1IP,0.226,0.06999324375794684
AURKA,-0.142,0.07008786
VASH1,0.437,0.07009809
CNBP,0.189,0.0701799556948989
LRRC40,-0.247,0.07039836
LCN12,-0.218,0.07051093
LOC100128401,0.576,0.070523
NRARP,0.1615,0.07068199385346656
C9orf147,-0.672,0.07072762
GP6,-0.555,0.07077384
SLIT2,0.341,0.07078921
PPP1R1B,0.676,0.0708423
MAMLD1,-0.14615,0.0708649099835024
HADHB,-0.131,0.07091602
C12orf23,-0.176,0.07093778
DHRS9,0.39,0.07095507
RHOJ,0.308,0.07099632
MMAA,-0.237,0.0710058
ATF1,-0.161,0.07101454
RWDD2A,-0.207,0.07106781
ECHDC1,-0.2536,0.07110448705393183
HOXD8,-1.15,0.07111828
EXD3,-0.14233333333333334,0.07115884399715727
IFIT3,0.156,0.07119881
HPN,-0.213,0.07123669
CEP70,-0.19,0.07125649
SIRT5,-0.15925,0.07139110992843273
LOC150005,-0.371,0.07139351
SH3GLB1,-0.137,0.07141770545279406
GPR137,0.179,0.07141931
F2RL2,0.625,0.07147201
RGL2,-0.172,0.07149303
ZNF487P,-0.836,0.07150773
ADORA3,-0.8825,0.07153842687463269
HNRNPUL1,0.175,0.07156938
XLOC_012664,1.0314999999999999,0.0715995372570092
KIAA1586,-1.16,0.07164269
KRT34,0.227,0.07165462
TMEM161A,0.137,0.07168906
SH3TC2,0.36125,0.0717410294778788
DSEL,-0.9405,0.07174843423498328
ERF,-0.165,0.07175235
PYROXD1,-0.2275,0.0718424128676686
CERS6,-0.167,0.07197641385555083
FBXO30,0.159,0.07199727
RAB15,0.162,0.07200231
C4BPB,-0.205,0.072078
AFP,-0.239,0.07223806
RASL10B,-0.288,0.07228531
FAP,-0.779,0.07238248
IL23A,-0.18,0.07238616
MXRA8,1.48,0.07244311
LOC100505719,0.206,0.07253781
MUTYH,-0.146,0.07263542
ZSWIM4,0.278,0.07273829
ANKIB1,0.164,0.07276875
PRKDC,0.243,0.07283795671235331
EME1,0.304,0.07287223
PLAC8L1,0.354,0.07287938
ADH6,0.10399999999999998,0.07290819285531322
SGPP1,0.146,0.07311122
MICALL2,-0.119,0.0732738
RHBDD2,0.206,0.07333288
TRAPPC3,0.2095,0.07339826227673647
ENTPD5,0.204,0.07352108
PHF20,0.06814999999999999,0.07354577985932285
ZAK,-0.17700000000000002,0.07356931310320534
FAM105A,0.1195,0.07357689549711789
SPG21,0.126,0.07361353
DHX9,0.146,0.07361548
RAB4A,-0.152,0.07361721
OCRL,-0.115,0.07364403
EDEM2,0.181,0.07372406
CLEC1A,0.519,0.07376168
LOC100129763,0.267,0.0737852
FAM105B,-0.168,0.07387203
LHFPL2,0.186,0.07387562
ROGDI,0.183,0.07390873
ZDHHC8P1,-0.354,0.07394091
INHBB,-0.242,0.07394728
ZNF552,-0.465,0.0740229
SERPINA7,-0.253,0.07404372
TTTY12,-0.896,0.07407283
LOC100130924,0.645,0.07407681
CCDC57,0.040749999999999995,0.07416873124140971
NTSR1,0.277,0.07427554
CCT7,0.13,0.07428581
SNRPC,0.3985,0.0742977132272826
H2AFY,0.146,0.0743026
TNNC1,0.446,0.07453147
ATPAF1-AS1,-0.399,0.07455279
CDK5,0.139,0.07462138
RCL1,-0.19999999999999998,0.07465425857344937
PHOSPHO1,0.332,0.07467208
GIMAP8,0.709,0.07470264
FLJ41484,-0.1979,0.0747412804989794
C12orf59,1.0,0.07486214
ZNF589,0.5855,0.0748639941933854
MAP3K4,0.1154,0.07487063404692272
EDEM1,-0.226,0.07490167
KAL1,0.242,0.07503872
GRTP1,-0.125,0.07508274
TMEM27,-0.167,0.07518124
CMTM5,-0.789,0.07518795
PAMR1,0.62,0.07523553
CNN1,0.202,0.07536428
TMEM181,-0.19,0.07543363
ANKRD56,-0.254,0.07548591
ILK,0.13,0.07553057
MX1,0.245,0.0757249
ORAI1,0.202,0.07572667
PPP1R3E,-0.389,0.07573259
POP1,0.142,0.07577581
C1orf212,-0.119,0.07579553
ASS1,-0.21350000000000002,0.07579640605367535
ADAM17,0.171,0.07580088
C15orf34,-0.387,0.07594592
KBTBD3,-0.229,0.07595942
OR10T2,-0.451,0.07601714
C20orf108,0.1615,0.07605299871961235
LOC145694,0.324,0.07607355
MFSD8,-0.043,0.0760902039651895
LOC388210,0.327,0.07609838
C12orf35,-0.185,0.07609855
KLF2,0.137,0.07610751
COL4A4,-0.27,0.07611451
KYNU,-0.1575,0.07621112365031855
IL20RB,-0.181,0.07621693
NCR3,0.0725,0.07635463276148352
HSPA12A,0.181,0.07638028
FAM74A1,0.49465000000000003,0.07638465123179339
XLOC_014177,0.441,0.07640032
NEB,0.03699999999999998,0.07640052082032077
CD97,0.16,0.07647278
TMSB15B,-0.746,0.07652049
LOC284837,0.166,0.0765843
PPP1R15B,-0.11,0.07673371
ABCG1,0.28,0.07673787
C11orf34,-0.287,0.07676239
DLGAP5,0.364,0.07689202
SYNPO,0.06106666666666668,0.07689329319120071
ITIH3,-0.155,0.07705105
CCBP2,-0.309,0.077066
CDC42,-0.07766666666666666,0.07709029385164735
GPR52,0.682,0.07721181
SCARA3,0.18309999999999998,0.07737635061333814
DPPA3,-0.434,0.07742964
EVL,0.128,0.07749534
DPY19L4,-0.203,0.07751429872717555
VPS13A,0.137,0.07754676292480317
AFTPH,0.03150000000000001,0.07755792328977056
ZG16,0.272,0.07765188
AREG,-0.214,0.07767893268263182
SEPT1,-0.565,0.07768985
LGALS9,0.2845,0.0777144446752329
GNAI1,-0.172,0.07781522
SNX27,0.14850000000000002,0.0778572155768085
DHTKD1,-0.15,0.0779173
XPC,0.148,0.07810522
SRD5A3,-0.178,0.07810993
C2orf54,-0.702,0.07823258
LOC100507650,0.922,0.07824591
TNS1,0.17313333333333333,0.07826615982079636
DPH3,-0.13335,0.07844239691241156
LOC100134259,-0.313,0.07848119
FGFBP2,0.626,0.07849229
MINOS1,0.11175,0.07849807881064201
BPESC1,0.408,0.07853518
LOC439911,-0.254,0.07853581
AMOT,-0.18433333333333332,0.07872438156596377
SSX8,0.446,0.07872937
NAT2,-0.244,0.07878263
CLCF1,0.2,0.07879585
KLC4,-0.308,0.07893883
NAMPT,-0.06373333333333334,0.0789508450460726
SMEK3P,-0.778,0.0789776
C16orf80,-0.126,0.07899926
TST,-0.155,0.07901315
ALG1L2,0.1385,0.07935068791255231
XLOC_004620,-0.272,0.07935402
MRPL14,-0.135,0.07935495
SLC2A4,-0.784,0.07938934
CPT1C,0.7035,0.0795738562129952
FBXW10,0.245,0.07960485
NUDT17,-0.272,0.07962275
GABARAPL1,-0.1365,0.07971282275799317
NKX3-1,-0.027999999999999997,0.0798197620159761
TCF15,0.498,0.07995715
UGP2,-0.135,0.07998096
IL22RA2,-0.6105,0.08000517638878288
MPZL3,-0.275,0.08008633157677998
LOC728218,-0.298,0.08012372
KIF7,-0.38,0.08019374
CAPNS1,0.137,0.08021324
C16orf53,-0.232,0.08022444
ABCC6,0.16660000000000003,0.08022781510409864
IZUMO4,-0.362,0.08040946
MZT1,-0.139,0.08042278
IFITM1,-0.2595,0.08048291401504373
PRPF31,0.1305,0.08049760551826708
XLOC_003608,0.555,0.08060904
PPP1CB,-0.10685,0.0807111142548568
DYRK2,0.133,0.08071685
CASZ1,-0.16499999999999998,0.0807673086298298
OR10R2,-0.366,0.08078719
DPPA4,0.579,0.08104666
ACTRT2,-0.476,0.08105345
LOC283624,0.368,0.08106377
FLVCR1-AS1,-0.493,0.08119434
EI24,0.152,0.08123181
LIMD1,-0.029999999999999985,0.08123278941444687
CETN3,-0.208,0.08133919
C6orf123,-0.3235,0.08136036147648155
ACTN1,0.198,0.08140094
ERAL1,0.201,0.08146337
DEFB123,0.717,0.08147019
C9orf24,-0.242,0.0814861
LSM6,-0.123,0.08150175
TMEM132A,0.345,0.08165003
CSNK1A1,0.121,0.08169351
LOC643669,0.365,0.0818219
CD3G,-0.284,0.08182301
GIMAP7,0.597,0.0818959
FOSL1,0.39,0.08192999
ATXN1L,-0.19499999999999998,0.0819501441720165
LOC100131193,0.468,0.08209594
PDE4DIP,-0.26888000000000006,0.0821096141881038
HDX,-0.171,0.08212643
LOC100131232,0.683,0.08218095
IL7,-0.10885,0.08240591796909486
HADH,0.165,0.08245156
ZNF507,-0.5035000000000001,0.08246160127726032
DFNA5,0.293,0.08254338
CNNM4,0.169,0.08257791
TM4SF4,-0.303,0.08262419
CES5A,-0.287,0.08266007
ZNF672,0.1885,0.08277436316863877
C1R,0.152,0.08286827291821688
NQO2,-0.0030000000000000027,0.08288978109248282
NOX3,-0.94,0.08295194
LOC100653108,0.843,0.08299716
SNORA2B,0.491,0.08309316
C2CD4A,-0.347,0.08310954
