GENE_SYMBOL,logFC,P.Value
PTH1R,-0.7765,0.04990822885562821
C9orf93,0.579,0.04993860146658248
XLOC_014105,-0.18614999999999995,0.05009222718826924
UBE2M,-0.25,0.0501
DPY19L2P3,-0.787,0.0501
FLJ34208,0.369,0.0501
C1orf54,-0.217,0.0502
SUMF1,-0.40549999999999997,0.05024680692465701
OR5P3,0.343,0.0503
LOC100128401,0.622,0.0504
TMEM161A,0.174,0.0504
SYT1,-0.7132999999999999,0.05040877647320882
KLHL30,-1.33,0.0505
VNN3,-0.49,0.0505
UBE2Q2P1,0.292,0.0506
DGKE,0.648,0.0507
LRRC55,0.637,0.0507
XRCC6BP1,0.201,0.0509
ANP32A-IT1,-0.334,0.0509
C14orf37,0.2885,0.05096471226606312
CXCL3,-0.24,0.051
PRRT2,-0.811,0.051
LOC100129763,0.362,0.0511
SNRNP70,-0.17,0.0511
LOC100130172,0.672,0.0511
BEST4,-0.531,0.0511
PSG8,-0.257,0.05113317038302636
FRMD3,0.10775000000000001,0.05115330954406445
SYT13,-0.395,0.0512
CFLAR,-0.0423,0.05120425815244762
CRP,-0.2925,0.05127462162275481
TPPP2,-0.348,0.0513
METAP1D,-0.198,0.0513
RALBP1,0.353,0.05132551950195765
ATP2B2,-0.06300000000000001,0.051335544945692015
KANK2,0.203,0.0514
SLC22A24,-0.5125,0.05156569547250508
WFDC1,-0.555,0.0516
NAG20,0.43,0.05173364729027443
PPDPF,0.026499999999999996,0.051799472368805805
CCDC64B,-0.275,0.0518
KRTAP10-7,0.629,0.0519
BBS4,0.165,0.052
CATSPERB,-1.03,0.052
ATXN7L3,-0.226,0.052
GXYLT2,0.943,0.0521
PCDHB9,-0.992,0.0522
OTUD1,0.306,0.0522
RPS15AP10,-0.594,0.0523
LINGO2,-0.877,0.0523
CEP164,0.384,0.05233373880079679
C6orf154,0.195,0.0524
NRIP2,-0.793,0.0524
OR12D2,0.702,0.0526
ZNF142,0.234,0.0527
SCN1B,0.303,0.0527
TAS2R8,0.991,0.0529
RGL2,-0.156,0.0531
DNAH10,-0.17000000000000007,0.053139416452181
LOC100652742,-0.775,0.0532
FLJ13224,-0.42200000000000004,0.05323288877329893
CASC4,-0.64245,0.053247358742498904
PRSS35,-0.804,0.0533
HDX,-0.198,0.0533
MMAB,0.279,0.0533
ERCC5,0.171,0.0534
CXorf57,0.176,0.0535
ICAM2,-0.258,0.0535
CCDC18,-0.5755,0.05352861993549179
ASB12,0.733,0.0536
PHGDH,0.203,0.0537
RMND5B,0.209,0.0537
CRLF1,-0.228,0.0538
OR2M7,1.01,0.0539
FAM132B,-0.349,0.054
CYP4A11,-0.367,0.05419687888861449
CD22,-0.55,0.0542
DRD5,-0.2375,0.0542154624407205
KDM4B,0.1895,0.05422382449554652
P2RX5,-0.23850000000000002,0.05429210198910836
MS4A10,-0.989,0.0543
HIST2H2AB,-0.209,0.0544
IL28RA,0.25966666666666666,0.054553135813356454
SLC9A4,-0.29734,0.054568992647028754
VHLL,-0.857,0.0547
CCNI2,-0.908,0.0548
PPBPL2,0.675,0.0548
HIST1H3H,-0.064,0.054824546632422276
LOC400927,0.383,0.05483936882505905
OXSM,0.30560000000000004,0.055493741246780706
PRRG4,0.283,0.0555
IGDCC3,-0.966,0.0555
PIK3R5,-0.946,0.0555
ABCC6P1,0.246,0.0556
PARK2,0.3535,0.05568942577275382
SEPT4,-0.258,0.0557
RAB14,-0.247,0.0557
AKR1C3,0.177,0.0558
MARK1,0.184,0.0558
SLC43A3,-0.336,0.0559
SPRR3,-0.323,0.0561
XLOC_002408,-1.1,0.0561
CAT,0.514,0.0561
VCAN,0.179,0.0561
IGSF22,-0.181,0.0561
KIAA1257,0.421,0.0561
MARCO,-1.15,0.0562
ZNF658,0.17049,0.056241870776205925
ANGPTL7,0.532,0.0563
ABLIM2,0.26466666666666666,0.056335124157295476
BCO2,-0.185,0.0564
CXCR4,-0.418,0.0564
ASB5,-0.59,0.0566
OR5A2,0.755,0.0566
CTSH,0.227,0.0566
LOC729866,-0.804,0.0566
MICAL1,-0.2835,0.05661279143065772
TMEM169,0.52,0.0568
DKK1,-0.33,0.0568
SYNPO,-0.025833333333333337,0.05683236610856069
FLJ13773,-0.256,0.0569
ZNF44,-0.1465,0.05705785339717179
FAM49A,-0.454,0.0571
FAM69B,0.276,0.0571
SLC35D1,-0.194,0.0571
FBXO15,0.511,0.0572
CEP350,0.423,0.057219132272764595
TMEM135,0.22565000000000002,0.05729789502341579
C1QTNF9B,0.635,0.0573
UBE3C,-0.21350000000000002,0.05730064204105871
C2orf53,-0.563,0.0575
ITGB1BP3,1.0,0.0576
CHRNB2,0.883,0.0576
CYB561,0.224,0.0576
LRRC52,-0.529,0.0576
AASS,-0.203,0.0577
AGER,-0.24666666666666667,0.0580252940959674
IGFBP4,-0.244,0.0581
RN7SL1,-0.207,0.0581
GIMAP4,-0.571,0.0581
CLIP3,0.378,0.0582
STAB1,-0.926,0.0583
ST6GALNAC4,-0.212,0.0584
TGM2,-0.22549999999999998,0.05849503089508146
PIWIL4,-0.171,0.0586
NPHP3,0.1855,0.05865023937223031
FLJ10661,-0.178375,0.05865222078025453
WNT7A,-0.973,0.0587
AMOT,0.059000000000000004,0.058718469494064125
XLOC_008373,-0.201,0.0588
STK39,0.484,0.0588
EFS,-0.197,0.0588
SUV420H2,0.3988,0.05888807271484781
GZMK,0.444,0.059
MAST4,0.21130000000000002,0.05908138765721772
TIGD4,0.498,0.0591
EBI3,-0.513,0.0593
SLC13A3,-0.15530000000000002,0.05934119787150889
TLE6,0.2375,0.059391084520258854
C18orf23,-0.235,0.0594
PDGFA,0.262,0.0597535580249647
DNAI2,0.66,0.05976713923768634
DRGX,-0.27754999999999996,0.059813309136942126
FZD7,0.395,0.0599
FCGRT,0.252,0.0599
CSNK1A1P1,-0.761,0.06
C18orf1,0.424,0.06
KCNMB2,0.793,0.0601
AGPAT4,0.2616,0.0601551611839458
CHST2,-0.364,0.0602
KLHL6,-0.554,0.06045055922683618
ADRA2C,0.197,0.0605
REEP2,0.295,0.0605
ATP10D,0.759,0.0607
RGS16,-0.209,0.06072568572509028
TMUB1,-0.209,0.0608
LOC100507003,0.417,0.0608
MSMO1,0.251,0.0608
ZFYVE1,0.192,0.0609
LOC100129596,-0.268,0.0611
CLEC1A,-0.604,0.0611
HIGD1C,-0.431,0.0612
ERVFRD-2,-0.318,0.0612
ABCC6,0.13685,0.06127300155269654
NAV2-AS4,-0.226,0.0613
DDR2,-0.454,0.0613
DMTF1,0.2565,0.06138416651576734
SLC2A4,-0.815,0.0614
CCNI,0.319,0.0614
NR2F1,0.247,0.0616
FAM150A,-0.433,0.0616
ADRA1D,0.508,0.0617
NPR1,-0.518,0.0617
ENPEP,-0.59,0.0617
FJX1,-0.187,0.0617
ATXN1,0.17153333333333332,0.06170071282831842
TCEA2,-0.385,0.061746567202718254
MTCP1NB,0.268,0.0618
C21orf33,-0.11410000000000001,0.061854232520179644
HIST1H2AL,-0.559,0.062
SEC14L3,-0.328,0.062030131188803427
LOC731223,-0.263,0.0621
TRAM1,0.204,0.0623
KIAA1598,0.15535,0.06231997049127328
IFT20,0.249,0.0625
C6orf225,0.27,0.0625
FGD3,-0.239,0.0628
GRIP1,0.3865,0.06281289584118925
ARMC2,0.504,0.0629
LOC338739,-0.465,0.0629
LOC285141,-0.285,0.063
SH3KBP1,0.19449999999999998,0.06319834157127016
CNIH3,-0.799,0.0632
VEPH1,1.37,0.0632
FANCI,0.193,0.0632
SFPQ,0.176,0.0632
OR52I2,-0.755,0.0633
SLC39A3,-0.159,0.0634
CD109,-0.225,0.0634
ZBTB48,-0.261,0.0635
KIAA1656,1.24,0.0635
RILP,-0.143,0.0636
PRAMEF2,-1.35,0.0636
HSD17B11,0.186,0.0636
CALCA,-0.2723333333333333,0.06364428844121212
SNORA2A,0.81,0.0637
TREML1,-0.604,0.0637
POR,-0.028999999999999984,0.0637435473149876
AQP10,-0.436,0.0638
KIAA0040,-0.47390000000000004,0.06380225566860315
C1orf88,0.372,0.0641
CD7,0.283,0.0641
LOC100132356,-0.328,0.0644
KLHL2,-0.201,0.0645
DAZAP1,-0.19905,0.0645942556713032
FAM86FP,-0.262,0.0647
KRT18,-0.16149999999999998,0.06479980649209556
ZNF12,0.147,0.0648
NT5DC1,0.1525,0.06480512006621302
ASB15,-0.733,0.0649
SPRR2G,0.749,0.0649
OR9Q2,0.472,0.0649
INTS6,-0.318,0.06491188908569258
CLRN3,-0.379,0.065
GATA2,0.184,0.065
TRIM16,0.179,0.0651
SH2D5,-0.29,0.0652
KCNK5,-0.214,0.0653
TCFL5,0.195,0.0653782786851968
BPY2B,-0.702,0.0654
PTER,-0.189,0.0655
NEBL,0.21693333333333334,0.06555045051900643
TMEM177,-0.4165,0.06566698221649393
TNFSF14,0.322,0.0657
VPS37C,-0.142,0.0657
MFAP5,0.675,0.0658
C6orf136,-0.173,0.0659
HOXA13,-1.3,0.066
TRIML2,-0.55,0.066
NOP56,-0.08055000000000001,0.06600996572458526
TMOD4,-0.564,0.0661
CHSY3,0.418,0.0661
LOC286121,0.481,0.0663
DUSP9,-0.294,0.0663
CD52,-0.638,0.0663
LOC730755,-0.406,0.0665
LOC646508,0.788,0.0665
TRIM55,-0.23099999999999998,0.06650944556797064
CD6,0.788,0.0666
XLOC_014101,-0.61,0.0666
TMTC4,0.248,0.0667
PPAP2C,-0.237,0.0667
LIMA1,0.14,0.0667
XPNPEP2,-0.4375,0.06677438223020113
TMIE,-0.272,0.0668
ZNF30,0.20950000000000002,0.06707279781992159
HTR2B,-0.396,0.0671
CRYM-AS1,-0.54,0.0671
C5orf4,0.271,0.0672
ANGPT2,-0.283,0.0674
LOC440896,0.936,0.0674
DENND1C,0.166,0.0675
HOGA1,-0.11666666666666665,0.06757646854643247
DUSP6,-0.202,0.0676
ADAMTS10,0.456,0.0676
MAML3,0.22233333333333336,0.06769512572192914
CTSE,-0.253,0.0678
LOC100132188,-1.29,0.0678
DKFZP586B0319,-0.864,0.0678
DAND5,-0.382,0.0679
NFE2L2,-0.468,0.068
LOC100506253,-0.441,0.0682
CXCL17,0.676,0.0684
SLC19A3,0.12966666666666668,0.06841268946997921
DUSP5,-0.466,0.0686
LOC100270680,-0.341,0.0686
FLJ22763,-0.435,0.0689
C3orf25,-0.251,0.069
OR5D16,-0.956,0.0695
NPNT,0.452,0.0696
TMEM25,0.2965,0.06960408795827179
C20orf108,0.15539,0.06979671703167027
LOC147804,-0.206,0.0698
TRPC1,0.459,0.0699
RAP1GAP,-0.21933333333333335,0.07002892369937233
P2RY2,-0.182,0.0701
TNFSF10,0.297,0.07014168402790859
ZNF254,0.2405,0.0701864585415684
HAPLN3,-0.352,0.0702
RASL10B,-0.316,0.0702
IGIP,0.222,0.0703
UCKL1,-0.294,0.0703
PCDHGC4,0.249,0.07031052457566242
HEPACAM2,-0.473,0.0704
TSHZ1,0.185,0.0705
DPY19L3,-0.289,0.0705259534656151
LILRB4,-0.46855,0.0705661633949827
LINC00158,0.901,0.0706
PPARGC1A,-0.178,0.0706
LOC283887,0.303,0.0706
SMEK3P,-0.79,0.0707
TAOK1,0.33,0.0707
JAG1,-0.276,0.0707
ATP6V0A1,0.145,0.0708
CHRNA2,0.787,0.0711
ITGAX,-0.04000000000000001,0.07115300527202735
ATP6V0D1,-0.1028,0.07124615077375927
RRH,-0.252,0.0713
ARMS2,0.61,0.0713
RNASEH2B,0.195,0.0714
ATP1B1,-0.211,0.0715
LOC100289079,0.732,0.0716
QPRT,0.153,0.0716
XLOC_004789,0.851,0.0716
LOC100128670,0.859,0.0717
C1orf105,-0.482,0.0718
ATOH8,-0.3,0.07183913803093606
RNF24,0.199,0.072
DUS3L,-0.2,0.0721
CSK,-0.155,0.0723
BPIFA1,-0.448,0.0723
CTAG1A,-0.327,0.0724
DPPA3,-0.438,0.0725
TCEAL2,0.251,0.0726
C6orf105,-0.5064,0.07278278479047437
ZDHHC22,-0.04949999999999999,0.07280378131594425
BMP2K,-0.23033333333333336,0.07298746301436282
CCDC90B,0.154,0.073
LOC203274,-1.04,0.073
PIR,0.143,0.0731
LOC100131067,-0.365,0.0731
ADAD1,-0.865,0.0731
LOC100128239,-0.16755,0.07313264237504706
FLVCR1,-0.198,0.0732
GAFA3,1.26,0.0733
UBIAD1,-0.1465,0.0733790086212388
UNC13D,-0.305,0.0734
GAGE1,-0.639,0.0734
HLA-DRB1,-0.288,0.0735
LOC339894,-0.382,0.0736
WNT10A,0.349,0.0737
LOC100216001,-0.439,0.0738
KRT18P55,-0.175,0.0738
LOC100131878,0.963,0.0738
ZNF607,-0.246,0.0739
LOC645202,-0.48,0.0739
ANXA1,-0.315,0.0739
TIAM2,0.7033,0.0739290494219012
C17orf51,0.15,0.074
LIMS2,0.16399999999999998,0.07402202916578221
TTC24,-0.524,0.0741
TUBA3D,-0.282,0.0741
HIST1H2AC,-0.15156666666666666,0.07417113755189932
NOX4,-0.6095,0.0742351578861648
ZNF160,-0.3905666666666667,0.07426826124704901
DEFB1,0.274,0.0744
KIAA0754,0.615,0.0744
C15orf42,-0.639,0.0744
SLC38A11,-0.416,0.0744
SLTM,-0.8056500000000001,0.07443022830952711
CHODL,-0.548,0.0745
TM7SF2,0.255,0.0745
TCHHL1,0.3825,0.07459834688277654
TRIM44,0.185,0.0746
PIGA,-0.154,0.0747
BMP8B,0.222,0.07479739324524691
LCOR,0.192,0.0748
OR4E2,-0.504,0.0748
LOC100506816,-0.51,0.0748
FLVCR1-AS1,-0.358,0.0748
CDK14,0.182,0.0748
SWAP70,0.155,0.0749
TSC22D2,-0.148,0.075
LDHD,-0.179,0.075
BLVRB,0.163,0.0751
CCBE1,-0.634,0.0751
MRC1,-0.273,0.0751
DDX10,-0.46199999999999997,0.07513261709845542
GSTO2,-0.198,0.0752
GTF2IRD2B,-0.7030000000000001,0.07527142263822335
LOC100506533,-0.158,0.0753
SLC17A6,-0.589,0.0753
NR2F2,-0.174,0.0753
MMP9,-0.276,0.0753
LPIN1,0.131,0.07577666185918001
NCOA7,0.195,0.0758
MAGIX,0.248,0.07590595463951434
BTLA,-0.535,0.0762
FAM47C,0.582,0.0762
LOC257396,-0.227,0.07621307975169532
IGDCC4,-0.515,0.0763
OR10R2,-0.37,0.0763
IFT88,0.22,0.0763
MRPL53,-0.162,0.07642863446675052
SRCRB4D,-0.166,0.0765
C9orf146,-0.563,0.0765
MBTD1,0.413,0.07654056814874459
PAGE4,-0.362,0.0766
P4HA3,-0.352,0.0766
LILRB2,-0.859,0.0766
LOC729852,0.319,0.0768
BMP5,0.556,0.0768
INHBA,-0.248,0.0768
TP53I3,0.1335,0.07695704738582979
IRF6,-0.152,0.0771
ALDH3A2,0.1695,0.07732276697204465
TMEM61,-0.168,0.0774
CD37,-0.26649999999999996,0.0775529767525786
SMAGP,-0.172,0.0776
FZD10,-0.46,0.0777
HLA-DPA1,-0.284,0.07774347370320535
PLK1S1,0.177,0.0778
EXOC3L4,-0.198,0.0778
AGR2,-0.479,0.0779
LOC100130930,0.649,0.078
SLC25A23,0.14400000000000002,0.07810684495820211
GNE,0.16,0.0782
ASIP,0.53,0.0783
TAGLN2,0.222,0.0783
ARHGAP12,-0.142,0.0783
ENTPD2,-0.22,0.0784
THEG,-0.817,0.0784
NIPA2,-0.164,0.0785
OAF,-0.163,0.0785
LOC150005,-0.36,0.0786
SMPDL3A,0.223,0.0787
NR1H2,-0.154,0.0788
C17orf104,-0.34489,0.07889650569740601
IL1A,-0.235,0.0789
RIIAD1,-0.251,0.0789
DGKA,-0.323,0.07896226462795189
TMEM117,0.184,0.079
TMEM216,-0.181,0.0791
COMT,0.141,0.0791
CCDC108,0.20656,0.07921194651302083
AIFM3,-0.179,0.0793
TUBB8,0.1685333333333333,0.07941413031876234
CXCL12,-0.011349999999999999,0.07944064572220083
WDFY2,-0.231,0.0795
PARP14,0.275,0.0795
NOV,-0.465,0.0796
MAPK4,0.366,0.0797
GTF2I,-0.0050000000000000044,0.07977907496732538
ZFP41,0.201,0.0799
RAB3A,0.315,0.0799
FAM188B,-0.23066666666666666,0.07993212265422618
ERCC6L,1.1,0.08
C17orf74,0.351,0.08
WDHD1,-0.183,0.08
DARS,0.142,0.08
HTT,0.176,0.08
ICAM3,-0.14,0.08
DEPTOR,0.277,0.08
CTSC,-0.18033333333333332,0.08012749263384537
OR5W2,0.417,0.0802
CHIA,0.335,0.0802
FNDC8,0.754,0.0803
XAB2,-0.197,0.0803
CD84,-0.77,0.08041159372371104
LOC388242,-0.202,0.0806
ENTPD8,-0.338,0.0806
BMP2,-0.294,0.0806
TAPBPL,0.165,0.0807
C5orf46,0.555,0.0807
MICALL1,-0.204,0.0807
TBX2,-0.595,0.0808
GGT8P,-0.161,0.0808
LOC100130954,0.492,0.0809
PRX,-0.327,0.0809
PAR1,0.538,0.0812
ZFPM2,-0.286,0.0813
IRF8,-0.287,0.0814
ARX,0.387,0.0814
SHC4,-0.681,0.0814
RENBP,-0.3,0.0815
ME1,0.192,0.0815
BRD7P3,-0.627,0.0817
SCN7A,0.1482,0.08182544090985322
MIXL1,0.558,0.0819
C14orf176,-0.171,0.0819
FUT11,0.09805,0.08193265293022718
NGB,0.606,0.082
LOC100130950,0.585,0.082
FBXL8,-0.173,0.082
RND3,-0.228,0.082
TMEM217,0.288,0.0822
INE1,0.451,0.0822
CCL3,-0.502,0.0822
LOC100130741,0.527,0.0823
FICD,0.183,0.0823
LOC100130314,0.326,0.0823
ARV1,0.26,0.0825
SGCE,0.171,0.0827
BCL7A,0.294,0.0827
P2RY4,0.202,0.0827
S100A4,-0.699,0.0827
XLOC_013923,-0.476,0.0828
LOC100131691,-0.625,0.0829
RFESD,-0.16,0.0829
PGF,0.0175,0.08291258445163234
LOC283112,-0.322,0.0831
C14orf45,0.2535,0.08339259815799581
DHDH,-0.279,0.0834
FADS2,0.203845,0.08345310711980063
NDUFA4L2,0.791,0.0836
RASL12,0.84,0.0836
UBE2D4,0.14450000000000002,0.08362262631006545
C4B,0.224,0.0837
ZSCAN10,0.777,0.0837
LOC100144602,0.309,0.0837
SERPINA1,-0.10350000000000001,0.08377066489525066
LILRB5,-1.57,0.0839
DHDDS,-0.13743333333333332,0.08395661386086856
RFXAP,0.281,0.084
ITGB4,-0.17,0.0841
KNG1,0.574,0.0841
GPR116,-0.3845,0.08420281402448715
ADH1C,-0.612,0.0843
ACOX3,0.188,0.0843
RET,0.264,0.08434069727137757
SLC25A43,0.147,0.0844
PDE8B,-0.243,0.0844
TRIL,0.354,0.0844
BARHL2,1.69,0.0845
CELA3A,0.2913333333333334,0.08451750264423864
MLLT4,0.18739999999999996,0.08452768481645637
SSPN,-0.161,0.0846
FAM48B2,0.501,0.0846
SULF1,-0.369,0.0846
ANKIB1,0.207,0.0846
IDI2,-1.07,0.0846
HLA-J,0.183,0.0848
NHLH2,-0.5840000000000001,0.08481292213996582
MS4A1,0.228,0.0849
TRIM31,0.277,0.0849
CPNE9,-0.337,0.0851
ULK1,0.203,0.0851
TACR3,-0.398,0.0851
XLOC_014192,-0.07034,0.08528366170890236
C22orf29,0.167,0.0853
SRPX2,-0.179,0.0853
CYP1B1-AS1,0.55,0.0853
LOC100130817,-0.227,0.0853
LOC503519,-0.808,0.0853
RPS6KA1,-0.159,0.08540616965293009
ZBTB7B,-0.208,0.0856
UBE2NL,-0.173,0.0856
SPAM1,0.348,0.0859
RAB34,-0.628,0.0859
XAGE-4,0.11049999999999999,0.0859345341177525
ZNF843,-0.372,0.0862
LCA5,-0.23,0.0862
IGF2,0.202,0.08623094714040723
EIF2AK4,0.215,0.0864
DHX29,0.175,0.0864
ABHD11,-0.1868,0.08656044445553025
CA8,-0.483,0.0868
MGC23284,0.20450000000000002,0.08681674143883808
RBM44,-0.17301333333333335,0.08682630796517217
JPH3,-0.196,0.08684927262859533
CXorf58,0.492,0.0869
ZNF300P1,0.35,0.087
NUDT16,-0.223,0.0871
IL12B,-0.347,0.0871
RGS3,-0.1391,0.08715325884644336
FBXO43,0.242,0.0873
NR1I3,-0.3915,0.08734085261173122
HCG9,1.44,0.0874
C11orf34,-0.276,0.0875
KLHL14,-0.08200000000000002,0.08762485012027187
CYP4F2,0.27949999999999997,0.08764836864528476
TCP10,0.923,0.0878
LOC100132005,-0.56,0.0878
HEPACAM,-0.49350000000000005,0.08789236026605282
FLRT3,-0.174,0.0879
PRAMEF1,-0.889,0.088
TNFSF13B,0.164,0.088
TIGD3,0.251,0.0881
ARHGDIG,0.297,0.0881
FLJ30064,-0.266,0.0882
CRYAB,-0.197,0.0882
SENP7,0.17785,0.08824905582166749
SCEL,-0.384,0.0883
LOC100130580,0.68,0.0883
SPEG,-0.403,0.08837810162966263
XLOC_001742,-0.301,0.0884
ZNF2,-0.1785,0.0884557438270704
CHRDL2,-0.09210000000000002,0.0884557438270704
KIF4A,-0.508,0.0884953655953635
TUT1,-0.178,0.0885
ANO5,0.198,0.0885
SAMD13,-0.138,0.0885236635076334
DNAL1,-0.17,0.0887
LOC100134237,-0.449,0.0887
MMP2,-0.5,0.0887
WT1-AS,0.462,0.0888
LCE2D,0.748,0.0888
PPP4R4,0.271,0.0888573683927608
FAM131C,0.223,0.0889
ABCC2,0.1506,0.08894214687425604
MEGF8,0.217,0.089
RPS6KA2,-0.24936666666666665,0.0890373741831579
BAIAP2L2,-0.238,0.08914551339948874
CPA2,-0.283,0.0892
ANKRD2,-0.172,0.0894
MMRN1,-0.317,0.0894
SCUBE3,-0.701,0.0894
FBXO9,0.297,0.0894
LOC100132077,0.403,0.0895
LINC00051,0.681,0.0895
SNORA74B,0.473,0.0897
SPANXA1,-0.361,0.0897
TGM6,-0.4855,0.08980224658716383
ANGPTL3,-0.293,0.0899
DDX58,0.24,0.08997685567815297
SMAD9,-0.12400000000000003,0.08999133465612151
LOC399715,0.652,0.09
LOC100287477,0.213,0.09
BMP8A,0.648,0.09
MPDZ,-0.0435,0.09007176025698571
TDRD10,-0.42383333333333334,0.09014982157617045
SHE,-0.494,0.0902
GJD2,0.338,0.0902
KCTD13,-0.224,0.0903
TRIM38,0.218,0.0903
LOC388276,-0.662,0.0903
KCNJ16,-0.416,0.0903
FREM1,1.294,0.09034062200351191
ST8SIA1,-0.2655,0.0904350061819171
NSMCE2,0.137,0.0905
XLOC_004803,0.2252666666666667,0.0905809976849657
NLRC3,-0.296,0.09064816152873117
SCNM1,-0.17,0.0907
CCL5,1.61,0.0907
C9orf140,0.249,0.0908
NAP1L6,0.504,0.0908
ATP6AP1L,-0.36205,0.09088281319553299
VAPA,-0.13691,0.09089644526395027
AGAP1,0.033,0.09092491017625093
JHDM1D,0.2385,0.09097501771075746
GLRA4,0.408,0.091
OR5B21,-0.363,0.091
SEMA4D,0.5036,0.09103513539843237
ASPHD1,-0.171,0.0911
CDR2,-0.144,0.0912
PGC,-0.0050000000000000044,0.09121140925638176
MFSD10,-0.194,0.0913
KIAA1143,0.248,0.0913
CCK,-0.559,0.0913
ALPK1,0.010000000000000009,0.09131552113090388
XLOC_008652,-0.277,0.0915
KRT16,0.612,0.0915
LOC284108,-0.779,0.0915
RFX3,-0.09750000000000002,0.09157523915153801
SLC39A6,0.159,0.0916
LOC399939,-1.09,0.0917
CTSL2,-0.365,0.0918
GLYATL3,-0.26807000000000003,0.09187428935340995
C4orf26,0.658,0.0919
LRP1B,0.18,0.0919
LOC147670,-0.897,0.092
OR5M1,-0.346,0.0921
RALGDS,-0.185,0.0921
XAGE3,-0.244,0.0921
ACSM5,-0.183,0.09212512881964602
G6PC3,-0.155,0.0922
HSD52,-0.758,0.0922
MRM1,-0.179,0.0922
CLIC5,0.17436666666666664,0.09225332657178366
SOST,-0.599,0.0923
BNC2,-0.44500000000000006,0.09231157338846534
CCL3L3,-0.31899999999999995,0.09238094041574786
REV3L,0.16,0.0926
UBE2S,-0.177,0.0926
SLC4A1,-0.5980000000000001,0.09265694068139191
LOC643486,0.308,0.0927
SYCE3,-0.16,0.09273734938224318
IL1RL1,-0.3895,0.09278754693357763
PLA2G16,0.148,0.0928
OR2L8,0.371,0.0928
PKNOX2,0.525,0.0929
LOC100130417,-0.3805,0.09297630901325898
ACSM3,0.168,0.0932
TMEM55A,-0.194,0.0936
PRTFDC1,0.03036666666666667,0.09360239486694444
EIF3M,-0.207,0.0937
CLDN14,-0.3645,0.09392228839589972
MLK7-AS1,0.45,0.094
SCN8A,0.267,0.09408098137619457
RAI2,0.213,0.0941
FGFBP3,-1.14,0.0941
SLC45A2,0.14176499999999997,0.09415236565174656
CTGF,-0.142,0.0943
HIST1H2AM,0.009499999999999995,0.09433471454292254
MAMSTR,-0.019500000000000003,0.0943981141361773
HLA-DRB4,-0.523,0.0944
TM7SF3,0.1835,0.09445040866975277
LOC643797,-0.627,0.0945
CLIC2,-0.227,0.0946
DHRS7C,0.17,0.0946
MS4A4A,-0.908,0.0946
SLC17A4,0.21,0.09461990681531489
NAA50,-0.152,0.09472757535415322
EXOSC5,-0.144,0.0948
MAP2K3,-0.12475,0.09496484861923153
AGFG2,-0.143,0.09507564974295955
BARX2,0.731,0.0951
RABGGTA,-0.153,0.0951
FBRS,0.05650000000000002,0.09512607166885625
TRMT61A,-0.173,0.09519817067009184
ZMAT4,0.28099999999999997,0.0952716592289448
MAP3K10,0.174,0.0953
ST6GALNAC1,-0.959,0.0953
CAPZA2,0.328,0.09549241187571005
MASP1,-0.0665,0.09560095167639296
PAGE2B,-0.08449999999999999,0.09567868158548526
LOC100131129,0.642,0.0957
BIK,0.172,0.0958
JPH1,-0.258,0.0959
CHL1,0.808,0.0959
C12orf56,-0.34,0.096
PDZD2,-0.43200000000000005,0.0960638785696058
LOC727799,0.774,0.0961
GRIK2,0.08034999999999999,0.09615867544070511
SDCCAG3,-0.13045,0.09617851471929634
FOXJ2,0.13,0.0962
OR51A7,-0.5,0.0962
PCDHAC2,0.404,0.0962
GLG1,0.125,0.0962
KAZALD1,-0.357,0.09625727723490975
ADH1A,-0.561,0.0963
KDELC2,0.1775,0.09653003076267153
CAMKK2,0.142,0.0967
GOLGB1,0.18825,0.09676794819365354
MCM10,0.657,0.0968
UGT2B4,0.185,0.0968
LOC348761,-0.327,0.0969
LOC339240,-0.4846666666666666,0.09691549031217503
TEAD3,0.145,0.097
C4orf42,0.149,0.097
SFXN4,-0.136,0.097
LOC494150,-0.193,0.0971
ATOH1,0.714,0.0971
STH,0.362,0.0972
IFFO1,0.3135,0.09727579842703821
KAZN,0.721,0.0974
CRABP2,0.00949999999999998,0.09745705215737661
DKK4,1.16,0.0975
ZNRF2,-0.204,0.0975
GPX8,-0.2395,0.09758057242408597
REP15,-0.56,0.0977
NAP1L4,-0.107375,0.09776634675012505
PHIP,0.158,0.09783725605752487
TINAG,0.4067,0.09784900739030863
NPIPL3,-0.615,0.0979
BIVM,0.159,0.098
ASB1,-0.14,0.09807767665750954
LIPE,-0.158,0.0981
CXCL5,-0.214,0.0981
HES4,-0.204,0.0982
MLX,-0.172,0.0982
GJA3,0.221,0.0982
LBX1,-0.204,0.0982
MARCH6,0.147,0.0983
CPT1A,0.243,0.0983
UBASH3B,-0.343,0.0983
FAM83A,0.09650000000000003,0.09830617504102893
PRR18,0.488,0.09832651251911655
LOC100131099,-0.549,0.0985
EBP,0.125,0.0985
FARP1,-0.10256666666666665,0.09863355130175476
OR10T2,-0.405,0.0987
MYCBP,-0.125,0.0987
APOF,-0.307,0.0988
POLR3B,0.196,0.0988
C17orf77,0.671,0.0988
CYP21A2,0.2585,0.0989547450515603
LOC401561,0.66,0.099
ZNF512,0.37,0.099
GPR160,0.173,0.0991
SOX8,-0.327,0.0992
HSP90AA5P,0.504,0.0994
SLC26A5,-0.1018,0.09968762197083335
C9orf147,-0.775,0.0997
