GENE_SYMBOL,logFC,P.Value
ANXA8L2,-0.515,0.00807
HNF1A-AS1,-0.785,0.00813
JUND,0.241,0.00814
PRKCA,-0.309,0.00814
AMOT,-0.10866666666666669,0.008157977746176714
KCNN3,-0.947,0.00818
KRT86,-0.608,0.00818
DDB2,-0.2225,0.008216302493707257
CKS1B,-0.2885,0.008233253459347363
OTC,-0.783,0.00824
AASS,-0.459,0.00826
AURKA,-0.386,0.0083
SLED1,0.88,0.0083
UPP1,0.887,0.008305521429584723
SNRK,0.361,0.00833
SEPT11,-0.262,0.00833
TRIM29,1.12,0.00834
HIST1H1E,-0.357,0.00837
RAP1GAP,-0.37299999999999994,0.008397063404107619
TRIM16L,0.344,0.00844
SCML4,-0.26401,0.008464329343687498
SLC9A11,0.698,0.00851
ELL3,-0.316,0.00855
C17orf99,-0.658,0.00855
LIMA1,0.242,0.00858
PTGER3,-0.11410000000000002,0.00862910225220245
AOX1,-0.2155,0.008635773192046562
SYTL4,0.19499999999999998,0.008714492681924653
FAM132B,-0.73,0.0088
TM6SF2,0.424,0.00882
NKX3-1,0.15764999999999998,0.00882811569569639
LARGE,0.287,0.00885
TMEM48,-0.3,0.00887
CLSTN1,0.424,0.00892
TMC7,1.18,0.00892
CASKIN1,0.2235,0.008937929719433382
GRAP,-0.6110000000000001,0.008937929719433387
FSD1L,-0.08700000000000001,0.008950786182855264
TMEM120A,-0.507,0.00896
SLC30A10,-0.833,0.00898
CLEC1A,-0.54,0.00899
TMEM100,-1.1,0.00899
MAMDC4,-0.363,0.00902
IL13RA1,0.27799999999999997,0.009094295881521896
CABLES1,0.398,0.00912
APBB3,0.39,0.009122830087764535
ANXA10,-1.11,0.00916
TUSC3,0.684,0.00917
NAP1L1,-0.381,0.00919
ACSL4,0.936,0.00919
SULT1B1,-1.57,0.00919
CSRNP3,-0.719,0.009200122335220556
MAP3K9,0.069,0.009222075700496
CROT,-0.4405,0.009243612057650624
TPD52L1,0.20500000000000002,0.009284507567141947
ART4,-0.414,0.00932
KIF25,-0.742,0.00932
OXSM,0.1315,0.00932093783071833
ECEL1,0.54,0.00933
PROX1,-0.514,0.00936
ANO3,-1.88,0.00938
CYP8B1,-1.21,0.00941
DAND5,-0.648,0.00942
PLEKHA2,-0.305,0.00943
LINC00471,-0.804,0.00943
SEMA5A,-0.816,0.00946
CENPM,-0.29009666666666667,0.009472862311070267
MYBPC1,0.4135,0.00948973266196784
LOC100131608,0.52,0.00949
ZCCHC24,0.344,0.00951
FBXO3,-0.2675,0.009510762209887953
SLC38A5,-0.519,0.00955
C18orf45,0.336,0.00956243155033039
RGL2,-0.238,0.0096
PRSS23,-0.296,0.00961
ABCA9,-0.45,0.0097
TCEA3,-0.664,0.00972
BPIFB2,-0.477,0.00972
HLA-B,0.323,0.009734182560207413
FGF19,1.41,0.00975
OR11H6,0.992,0.00975
CPN1,-0.862,0.00978
PLEKHG5,0.2335,0.009784626989363913
ZNF74,0.251,0.00979
PTP4A1,-0.25866666666666666,0.009793408556223713
PDLIM7,0.3413333333333333,0.009827236810130244
LOC285173,-1.4,0.00983
CACNA1E,-1.29,0.00986
SH2D6,-0.4485,0.009869854540938883
EGR1,0.387,0.00987
SPINT1,0.389,0.00988
HTR2A,-1.52,0.00991
CCDC23,0.2235,0.009937014666946636
TLE3,0.324,0.00996
FAM9B,-1.16,0.00998
LPIN3,-0.409,0.01
NGFRAP1,-0.246,0.01
PLEKHG2,0.475,0.010008078895911711
FAM86B2,-0.21433333333333335,0.010046268561593382
ACMSD,-0.527,0.0101
COL5A2,-0.641,0.0101
CKB,-0.503,0.0101
TIAM1,0.467,0.0101
TREML3,0.766,0.0101
FBP1,-0.451,0.0101
SERPINB6,0.33799999999999997,0.01015842049942662
BEND7,0.2865,0.010210829503749365
MYH9,0.3785,0.010265702889824499
SLC25A15,-0.384,0.0103
LOC100132774,-0.258,0.0103
TWF2,0.334,0.0103
UBAP1L,0.561,0.0104
CT45A5,-0.606,0.0104
APOL3,0.342,0.0104
GPRC5C,-0.258,0.010488375821684307
UBD,0.592,0.0105
CNTN4,-0.591,0.0105
CPA2,-0.647,0.0105
AR,-0.379,0.0105
LINC00238,-0.274,0.010547203094161304
ZNF699,0.348,0.0106
PFN2,0.41,0.0106
FAM134B,-0.306,0.0106
ABCC1,0.592,0.0106
PRR18,0.665,0.010615433891091507
CCDC11,-0.611,0.0107
DLGAP5,-1.13,0.0107
GUCA2B,-1.04,0.0107
TTC35,-0.256,0.0107
PSPH,0.263,0.0107
IDI1,-0.24,0.0107
ST3GAL4,0.391,0.01071606213560356
C4B,0.413,0.0108
NUPR1,0.32,0.0108
CLDN16,-0.605,0.0108
MSMB,-0.644,0.0108
IFFO2,0.265,0.0108
SLC6A19,-0.361,0.0109
GYS2,-1.01,0.0109
MYO19,-0.25,0.010944208389973427
ARHGEF26,-0.3675,0.010949893081638355
GPR162,-0.241,0.011
PRRG4,0.45,0.011
CD3D,0.623,0.0111
TRMT5,-0.03549999999999999,0.011112829516702418
OCLN,-0.2295,0.011167546774933819
KIAA1586,-0.748,0.0112
C3orf36,-1.26,0.0112
TPPP2,-1.1,0.0112
CTSL2,-0.736,0.0112
SIRT5,-0.29774999999999996,0.01121514851611132
FRMD4A,0.5756666666666667,0.011217266749879188
CCNL2,-0.19676666666666665,0.01129163970275784
CCL15,0.44,0.0113
KLLN,-0.419,0.0113
B4GALT5,0.338,0.0113
LOC647323,0.431,0.0113
ZC3H12A,0.277,0.0113
STAP2,0.266,0.0113
PF4V1,-1.37,0.0114
FGGY,-0.245,0.0115
C8orf46,-0.58,0.0115
HSPA1B,0.338,0.0115
LOC286272,1.33,0.0115
MPHOSPH8,0.279,0.0115
NR1I3,-0.46399999999999997,0.011577790234450245
MRPS17,-0.307,0.011585747224042814
ABCC6P1,0.433,0.0116
OXT,0.314,0.0116
HPDL,-0.301,0.0116
CTSE,-0.267,0.0116
ADAMTS10,0.585,0.0116
NIPSNAP3A,-0.372,0.0116
GBA,0.302,0.0116
C11orf54,-0.369,0.011606120435061418
CCDC57,0.08792499999999999,0.011627616715142682
SLC6A6,0.5996999999999999,0.011654020841005815
FBLIM1,0.401,0.0116823178982718
MMP1,-0.745,0.0117
LCE1A,0.315,0.0117
LOC339539,-0.786,0.0117
ZNRF4,-0.474,0.0117
GPRC5B,0.609,0.0117
NDST2,0.235,0.011767651770272705
PPTC7,-0.2905,0.011767716277343573
PSG10P,-0.577,0.0118
CXADR,-0.237,0.011877995476590408
ARHGEF5,0.266,0.0119
CYP27C1,1.6400000000000001,0.011987384080099956
CDT1,-0.776,0.012
C18orf15,-1.66,0.012
CYP2J2,-0.412,0.012
SLC22A1,-0.581,0.012
ELP2,-0.275,0.012
LOC730020,1.52,0.012
TAGLN,0.398,0.012096336814045332
ALPP,0.511,0.0121
PLA2G4D,-0.53,0.0121
RIN3,0.381,0.0121
LOC100216001,-0.798,0.0121
FAM63A,-0.243,0.0121
DHRS9,0.725,0.0121
CASC5,-0.183,0.012111547839975763
LOC401180,1.04,0.0122
FGFR4,-0.317,0.0122
BABAM1,0.307,0.0122
ABTB2,0.29,0.0122
MKNK2,0.368,0.012249189488482673
OR52A1,-1.55,0.0123
MCHR1,-0.5605,0.012313714842775879
FCRLA,1.1155,0.012339622996168824
CCL27,-0.407,0.0124
BIN1,0.305,0.0124
CCL14,0.562,0.0124
NUDT16,-0.326,0.0124
C11orf83,-0.232,0.0124
SSH2,0.2957,0.012412441613597176
FAM176A,-0.26563333333333333,0.01244044214280171
GPR88,-0.8494999999999999,0.012441177787587559
DNAH7,-0.5365,0.012471570243817127
ERF,-0.328,0.0125
LOC285141,-0.453,0.0125
DHRS12,0.08199999999999999,0.012530273981233004
TIMP3,0.402,0.0126
KLHL25,-0.321,0.0126
SLC16A12,-0.38400000000000006,0.01266859339867823
RXRA,-0.354,0.0127
LRRC8B,0.391,0.012763264646043064
PARP12,0.282,0.0128
FSTL1,-0.447,0.0129
ASB15,-0.832,0.0129
SLIT1,-0.29283333333333333,0.01291313306758188
RGS3,-0.07400000000000001,0.012972784571047917
TTC18,-0.248,0.013
C1orf105,-0.959,0.013
NFKB1,0.213,0.013
TRAIP,-0.35,0.013
RAI1,0.2405,0.013048227593308558
SCARNA16,0.607,0.0131
SPRR1A,0.633,0.013111450870736332
TRIM10,-0.398,0.013162038229400546
TMEM17,0.307,0.0132
UGT2B7,-0.648,0.0132
MATN2,0.361,0.0132
TREML4,0.793,0.0132
MAMLD1,-0.349,0.013211326627491492
ZNF318,0.319,0.013240378339642388
ARHGAP4,-0.037000000000000005,0.0132555311124228
SLC2A14,-0.664,0.0133
CLIC4,0.24300000000000002,0.013350649302423755
UBE2D4,0.1795,0.013376639247001743
TNNI1,-0.185,0.01339050333004118
SOX9,0.552,0.0134
ARHGEF40,-0.236,0.0134
SCEL,-0.644,0.0134
FAM46C,-0.623,0.0134
CLDN1,-0.311,0.0134
GDE1,0.354,0.0134
WNT7A,-1.23,0.0134
EXOC3L4,-0.461,0.0135
HMGB3,-0.1905,0.013545790128321569
ZNF621,-0.2453,0.013549437016414617
PELI3,0.421,0.0136
MARCKSL1,0.661,0.0136
FLNA,0.3406666666666667,0.01364825512276721
IFI35,0.433,0.0137
EXT2,0.215,0.0137
FBXO25,0.341,0.0137
RNF224,0.356,0.0137
ZNF423,-0.813,0.0137
IGFLR1,-0.302,0.0137
PTTG1,-0.363,0.0138
ID1,-0.976,0.0138
SNHG9,-0.313,0.0138
TMCO6,0.38,0.0139
HAO2,-1.18,0.0139
BFSP1,-0.264,0.0139
MPZL2,-0.254,0.013917913876235066
GPR114,-0.08200000000000002,0.013917913876235066
NUAK1,0.262,0.013965197927109242
TMEM184A,-0.2875,0.013979202310836053
ENTPD4,0.2235,0.013987328661180477
GLYCTK,-0.4835,0.013995454135468629
ARSB,0.513,0.014
SPARC,-0.358,0.0141
SPDEF,-0.444,0.0141
ANXA13,-0.778,0.0141
KIAA1683,0.1735,0.014103377508739561
MRPS25,-0.291,0.0142
EGLN1,-0.28,0.0142
NDRG2,-0.34850000000000003,0.01425625598022785
KIAA1614,-0.584,0.0143
CERS5,0.32,0.0143
SCG5,-0.749,0.0143
CYTH1,0.229,0.014312316174518362
ALDH2,0.431,0.0144
SLCO4C1,0.958,0.0144
IRF6,-0.445,0.0144
DHTKD1,0.32,0.0144
ZNF182,-0.296,0.0145
LOC100132319,0.776,0.0145
CEP70,-0.341,0.0145
TMED6,-0.461,0.0145
SCLY,0.2625,0.014550926787775831
ADM,0.612,0.0146
KIAA2018,-0.332,0.0146
LOC283352,-0.525,0.0146
ZMIZ2,0.308,0.0147
HIST1H3B,-0.266,0.0147
HRSP12,-0.499,0.0147
SSTR2,-0.9324999999999999,0.014772126452707313
NKAIN1,0.748,0.0148
DERA,-0.289,0.0148
TMEM45B,0.234,0.0148
ALLC,-0.336,0.0148
DST,-0.17206666666666667,0.014809348201224632
PCDHGC4,0.4365,0.01487909471560847
LRRC16A,-0.491,0.014892687241532495
CRIP2,-0.414,0.0149
RHBDD2,0.243,0.0149
ZSCAN4,-0.574,0.0149
MRPL19,-0.27,0.014996712190994419
GLIPR1,0.285,0.015
FBN2,-0.398,0.015
CES1,0.19566666666666666,0.015093171846415333
BOC,0.83,0.0151
CCBP2,-0.456,0.0151
RPF2,-0.221,0.0151
EPHB6,-0.421,0.0152
SLITRK1,0.659,0.0153
DSG4,0.598,0.0153
ZCWPW1,-0.219,0.01532397180109201
CBX3,-0.22449999999999998,0.015391903814883505
PRKCG,1.36,0.0154
AHSG,-0.942,0.0154
SERPINB2,-0.29450000000000004,0.015422227613253861
RCN1,0.221,0.0155
LOC100128401,1.17,0.0155
ACOX2,-0.557,0.0155
DKFZp686M1136,-1.03,0.0155
SPINK1,0.46,0.0156
ASPHD1,-0.295,0.0156
ABHD3,0.332,0.0156
NSDHL,-0.281,0.0156
LOC100132529,-0.582,0.0157
SLC39A5,-0.731,0.0157
PPP1R3C,0.285,0.0157
GCKR,0.351,0.0158
COBLL1,-0.365,0.0158
DPYSL2,0.265,0.0158
KLHL30,-0.684,0.0158
LOC284669,-0.734,0.0158
LDHA,-0.2435,0.01586829687537598
CASS4,-0.0025000000000000022,0.015869944967362222
BIK,0.34,0.0159
PSMB8,0.313,0.0159
NAGPA,0.23,0.0159
NTRK1,-0.513,0.0159
RNF208,0.25133333333333335,0.015906075159744976
BAG6,0.1755,0.015915163212606238
SLIT2,0.472,0.016
SERPINA4,-0.619,0.016
ZSWIM4,0.396,0.016
ACTN1,0.365,0.016
LOC391636,0.567,0.0161
EFCAB6,-0.63723,0.016160295192581386
PLGLB1,-0.869,0.01619252829671149
CX3CL1,-0.412,0.0162
COL4A1,-0.491,0.0163
SUPT6H,0.224,0.0163
AGXT2,-0.456,0.0163
SGCD,-0.21396666666666667,0.01633496204662976
AIG1,-0.2135,0.016348020514900627
DSP,-0.22299999999999998,0.01636746778028586
TRIP11,-0.251,0.0164
IGF2BP3,-0.656,0.0164
C16orf95,-0.298,0.0164
BRD7P3,-0.521,0.0165
OXTR,-0.863,0.0165
CSAG1,-0.737,0.0165
ATPIF1,-0.26549999999999996,0.016594717394548753
DMPK,0.403,0.0166
CDKN1C,-0.432,0.0166
POLE2,-0.377,0.0167
LHX2,-0.359,0.0168
CHKA,0.4,0.0169
APOA1,0.2425,0.01698991756786174
HDAC6,-0.402,0.01703057384140124
C12orf60,-0.429,0.0171
CHPF,0.16599999999999998,0.017101240922303657
ATXN1,0.2273333333333333,0.017147949557278223
ETV2,-0.3305,0.017149603792757692
C14orf1,-0.36,0.017157541436760664
TRIM11,0.281,0.017161991016523923
SPP1,-0.31,0.0172
C10orf108,-0.343,0.0172
PTGER1,0.566,0.0172
DOCK4,-0.211,0.0172
SIX1,0.487,0.0172
P2RY1,0.6563333333333333,0.017232508774315654
EXOC6,0.21400000000000002,0.01728648864860238
ACTR3,0.28,0.0173
NCKAP5,-0.2815,0.01731794595383615
SPSB2,-0.267,0.0174
IDH1,0.388,0.0174
TTTY6,0.532,0.0174
RCCD1,-0.278,0.0174
LCE3D,0.577,0.0174
AKR1B15,0.284,0.0174
PLCD4,-0.132,0.017425381422756903
PUS3,-0.222,0.0175
DCXR,0.281,0.0175
TRAM2,0.374,0.0175
CCT6B,-0.511,0.0175
PKD2L1,0.7775000000000001,0.017545501239977942
SLC5A10,0.18375,0.017566094200906542
LOC100130232,-0.634,0.0176
MLXIP,0.3435,0.017641481769181556
KIAA0408,0.468,0.0178
LGALS12,-0.685,0.0178
C10orf125,-0.258,0.0178
EDN2,-0.646,0.0178
PPAP2A,-0.303,0.0178
FGF13,-0.204,0.0179
GATAD2B,-1.35,0.0179
SMPD1,0.221,0.0179
LCA5,-0.565,0.0179
RSPH1,-0.2995,0.01795671197052541
MPZL1,0.23550000000000001,0.01796374446046005
UNKL,0.02200000000000002,0.01798406413336886
GABRA3,-0.852,0.018
EGFL7,0.224,0.018
ZBTB44,0.243,0.018
MATN3,-0.43,0.01807821483504815
CDK5,0.221,0.0181
DKFZP686I15217,0.525,0.0181
LOC144486,0.579,0.0181
BMPER,-0.4415,0.018153180692155286
KLF4,0.437,0.0182
EPSTI1,-0.325,0.0182
TPRN,-0.229,0.0182
MYBL1,-0.46599999999999997,0.018245673763088457
CYP3A43,0.981,0.0183
ISM1,0.297,0.0183
DENND5A,0.243,0.0183
CAPS,-0.375,0.0183
CNIH3,-1.04,0.0183
C9orf24,-0.469,0.0184
LOC100131907,-0.582,0.0184
PSIMCT-1,1.04,0.0184
GJA3,0.592,0.0184
NOVA1,-0.694,0.018418049842454105
LOC729444,-0.5593857142857143,0.018483518314441297
ABCG5,0.423,0.0185
TMEM107,-0.224,0.0185
IMPA2,0.345,0.018747198698190717
DPH3,-0.175,0.018825764186120378
DKFZp434J0226,-0.476,0.0189
POR,0.19058350000000002,0.018915768849161213
NINJ1,0.213,0.019
SMPDL3B,0.421,0.0191
TTR,-0.492,0.0192
MAP3K5,-0.289,0.019293455202917385
CDK6,-0.499,0.0193
SLC46A3,0.306,0.0193
ABHD14A,0.146,0.01934808689545305
HPR,-0.44,0.0194
TMEM134,-0.195,0.0194
BZW1,0.18143333333333334,0.019415305794578536
ABHD1,-0.595,0.0195
ITLN1,4.46,0.0195
ARIH2,-0.17525000000000002,0.01956279162841055
GBA3,-1.1,0.0196
SLC2A9,0.279,0.0196
F13B,0.698,0.0196
PLA2G12B,-0.511,0.0196
PSMD7,-0.205,0.0196
CRYM,-0.316,0.0197
ACE2,-0.317,0.0197
NCOR2,0.314,0.0197
ACOX3,0.289,0.0198
SLC20A1,0.274,0.0198
MCAM,0.293,0.0198
F9,-0.72,0.0198
OR2B11,1.02,0.0198
OSGIN1,0.3,0.0199
C12orf35,-0.267,0.0199
C16orf86,-0.479,0.020043294150232795
RHBG,0.38,0.02005309040218973
SNORD12B,-0.732,0.0201
CHAC1,0.428,0.020108700904236932
PLA2G4C,0.235,0.0202
AP1M2,0.286,0.0202
NAT6,-0.4,0.0202
HFE2,-0.4,0.0202
LOC646999,-0.443,0.0202
USP47,-0.25566666666666665,0.020200050237987082
LOC283713,-1.14,0.0203
CLDN3,-0.302,0.0203
CYP39A1,0.524,0.0203
XLOC_014177,0.364,0.0203
PALLD,0.12300000000000001,0.02031726180014215
CCL26,-0.584,0.0204
S1PR1,0.563,0.0204
SNAI1,0.455,0.0204
IGFALS,-0.471,0.0204
NBEAL2,-0.06650000000000003,0.02040418973112818
HERC4,-0.22669999999999998,0.020418233788519022
XLOC_008703,-0.24650000000000002,0.020484342582981555
MAP4K5,0.198,0.0205
GRK7,0.277,0.020520332667770664
NQO2,0.307,0.020581834594819576
C3orf80,0.3769,0.020583632676718745
LOC257396,-0.43400000000000005,0.020587634745037588
LOC100132234,-0.728,0.0206
IGSF23,-0.617,0.0206
SNORA53,0.434,0.0207
SHANK3,0.309,0.0207
FAM187B,0.475,0.0209
TUT1,-0.294,0.0209
NNAT,-0.232,0.0209
DEFB1,0.395,0.0209
BPESC1,1.39,0.0209
MAD2L2,-0.08983333333333332,0.020948565956074448
GRB7,0.235,0.021
SLC7A11,0.55,0.021
C11orf40,1.34,0.021
TMEM176A,0.332,0.021
CABLES2,0.533,0.0211
TNFRSF21,-0.286,0.0211
HIST1H1B,-0.857,0.0211
LYRM2,-0.245,0.021186991208995844
SLC34A2,-0.562,0.0212
SNN,0.446,0.0213
MTERFD2,-0.18733333333333335,0.021413678419484477
STXBP4,-0.251,0.02143326867293052
SPC24,-0.5185,0.021496530023016276
C1orf168,-0.774,0.0215
USH1C,-0.642,0.0215
TNXB,-0.17535,0.02157122258040539
LOC100652791,0.446,0.0216
BIRC6,-0.329,0.0217
MYO7B,-0.897,0.0217
SLC13A3,-0.22799999999999998,0.021770989799369787
MDH1,-0.23,0.021797938095709114
TECPR1,0.274,0.0218
KLF9,0.274,0.0218
C11orf52,-0.414,0.0218
MRPS22,-0.214,0.0218
MUTYH,-0.242,0.0218
PTX3,-0.694,0.0219
NUDT17,-0.363,0.0219
SLC24A4,0.24499999999999997,0.0219234158804792
SCFD1,-0.2185,0.02192398850016015
EIF5A2,-0.259,0.022
MRPS6,-0.264,0.022
GPR125,-0.23249999999999998,0.02202186142648564
DFNA5,0.405,0.0221
RTN2,0.38,0.0221
MED23,0.117625,0.022132178992833006
HIST1H1D,-0.64,0.0222
THNSL1,-0.442,0.0222
LOC100130894,-0.7555,0.022223678557127955
FAM78B,-0.3235,0.022275572086807183
IL21R,0.558,0.0223
FLJ33996,0.255,0.0223
LOC100506328,-0.744,0.0223
MARCH9,0.262,0.0223
MEA1,0.318,0.0223
SLC16A5,0.285,0.0223
C4orf48,0.307,0.0225
TMEM51,0.794,0.0225
WDR34,-0.231,0.0225
LOC730091,-0.616,0.0226
SSR3,-0.212,0.0226
SLC6A20,0.819,0.0226
GCLC,-0.229,0.0226
NEU1,0.339,0.0226
LOC91948,0.571,0.02266640216848657
KATNAL2,-0.284,0.022669529997714447
ARHGAP12,-0.218,0.0227
LCE3E,0.625,0.0227
NARF,0.233,0.0227
CDH13,-1.15,0.0227
ARSA,-0.21,0.0227
PRKAG3,0.328,0.0227
BAD,-0.052000000000000005,0.022752811197649436
VOPP1,0.204,0.0228
NRN1,0.611,0.0228
LRP3,0.218,0.02280025041895866
KRT18,-0.20900000000000002,0.022841650711621468
PHGDH,0.37,0.0229
KIF20A,-0.597,0.0229
SMA4,-0.253,0.0229
LENEP,-0.733,0.0229
LOC344887,0.6439999999999999,0.022903863898418222
MAP3K8,0.4195,0.02294255917235286
LOH12CR2,-0.40249999999999997,0.022946983868962587
BCHE,-0.668,0.023
MGRN1,0.2245,0.023049496573477234
MARC2,-0.22449999999999998,0.023065477296983158
CLEC3B,-0.322,0.0231
RPGRIP1,-0.371,0.0231
RPL22L1,-0.29,0.0231
KLF2,0.276,0.0231
SPTBN1,-0.40800000000000003,0.023117143909960586
MYEOV,0.393,0.0232
ZCCHC16,-0.638,0.0232
EMR3,0.454,0.0232
EFCAB7,-0.279,0.0232
LOC284373,-0.264,0.0232
EFHC1,0.807,0.0233
CD22,-0.813,0.0233
LOC100128881,0.2865,0.023334312212451584
TRA2A,0.233,0.0234
HIGD1C,-0.655,0.0234
CCDC15,-0.425,0.0234
CATSPERB,-1.19,0.0235
JDP2,0.25,0.0236
DCN,-0.5835,0.02361163933033269
SPC25,-1.72,0.0237
C6orf106,0.21899999999999997,0.023773812832165557
DCPS,0.249,0.0238
EEF2K,-0.3,0.0238
TAS2R39,-0.756,0.0238
HPGD,-0.718,0.0238
DUSP28,-0.29,0.0239
SAMD8,0.458,0.0239
TAPBP,0.119,0.02396422836426675
CCNB1,-0.2455,0.023996017105483197
GSTA5,0.367,0.024
BCRP2,0.246,0.024
XLOC_006560,0.667,0.024
MRAP2,-0.385,0.024
TSPAN1,-0.311,0.024
CLMN,0.266,0.024054449744399464
LARP6,0.214,0.024081408614293885
MEGF9,0.21,0.0241
C3orf67,-0.337,0.0241
ITGB1BP3,1.41,0.0241
APOO,-0.254,0.0241
SLC35D1,-0.436,0.0241
APOH,-0.473,0.0241
PGM3,-0.258,0.0241
WISP2,-0.47,0.0242
MAFG,0.1805,0.02421723001957984
C14orf2,-0.24,0.0243
NUF2,-0.827,0.0243
APOA4,-0.274,0.0243
PFDN1,0.199,0.0243
PLEKHM1,0.3356666666666667,0.024316765235755287
PAIP2B,-0.17099999999999999,0.02434756903943664
ABCC2,0.302,0.024375299678082187
CLCN6,0.04466666666666666,0.024384301953711048
SYTL5,-0.394,0.0244
LOC100129888,0.349,0.0244
LINC00239,-0.44,0.0244
PPP1R9B,0.225,0.0244
ENO2,0.882,0.0245
PRAMEF13,-1.043,0.02466956456423852
DNMT3L,0.681,0.0247
PKD2,0.296,0.0247
A2M,-0.48,0.0247
ULBP3,-0.363,0.0247
SSPN,-0.202,0.0248
LOC100130691,-0.38,0.0248
MYEF2,0.61,0.0248
LOC100133050,-0.09850000000000002,0.024867635622679813
ANKRD35,0.31,0.0249
HLA-G,0.379,0.0249
BPTF,-0.3586666666666667,0.024942560241859302
F2,0.369,0.025
DEDD,-0.34800000000000003,0.02506559643691151
CYP7A1,-1.02,0.0251
HAGHL,-0.321,0.0251
BBC3,0.27,0.0251
EPHA4,-0.602,0.0252
UBXN10,0.258,0.025254776203127417
MX1,0.399,0.0253
RANBP10,0.232,0.0253
PTK7,0.527,0.0253
PUS10,0.2625,0.02530574757628942
ETV1,-0.41305000000000003,0.025323140955938444
ORMDL3,0.17495,0.025329252651205697
RNF157,-0.23099999999999998,0.02535675270934162
SNRNP35,-0.3,0.0254
TMEM141,-0.251,0.0254
NOSTRIN,-0.281,0.0254
LOC100129721,0.967,0.0254
HIATL1,0.0465,0.025425225332447267
NDUFB5,-0.20750000000000002,0.02547384873792007
LOC100128788,-0.322,0.0255
LOC339894,-0.42,0.0255
NFE2L3,0.451,0.0255
STOX2,0.238,0.0255
PLEKHO2,0.472,0.0256
CPE,-0.284,0.0256
LOC402779,-0.908,0.0256
NMT2,-0.1805,0.02562691696854174
REEP6,-0.3875,0.02569462628728193
LOC285626,1.32,0.0257
PIGX,-0.281,0.0257
CTSO,-0.476,0.0257
BMP5,0.739,0.0258
FAM150A,-0.577,0.0258
GRB14,-0.368,0.0258
LOC100131742,0.531,0.0258
GALNT1,-0.22449999999999998,0.025840000859200137
FDPSL2A,0.306,0.0259
MEX3A,0.462,0.026
SNORA62,0.372,0.026
LOC285965,-1.04,0.026
RWDD2B,-0.254,0.026
CAPNS1,0.195,0.0261
MTCP1,0.418,0.0262
FCRL4,0.283,0.0262
C9orf93,0.706,0.026229317337804037
RABGAP1,-0.32907499999999995,0.026274840716419792
CDH15,-0.644,0.0263
FETUB,0.365,0.0263
FLJ25363,-0.303,0.0264
PIWIL4,-0.181,0.0264
FLJ37638,-1.13,0.0264
ZADH2,-0.2575,0.026405119214757702
COMMD7,0.254,0.0265
SAA4,-0.489,0.0265
PDE8A,-0.338,0.0265
PLA2G2D,0.334,0.0265
AKR7A3,-0.215,0.0266
C17orf103,0.254,0.0266
CLDND2,-0.777,0.0266
LMO4,0.2305,0.026685112175548007
ATG2A,0.23249999999999998,0.02669450762725484
XAGE3,-0.624,0.0267
ZNF165,0.333,0.0267
NR2F6,0.312,0.0267
OCIAD2,0.217,0.0268
SGK223,-0.217,0.0268
WIPI2,0.16499999999999998,0.026819986890638768
HLA-C,0.34299999999999997,0.026859718485558463
C8orf83,-0.27,0.02688495573835983
C2orf88,-0.245,0.0269
FLT3LG,0.426,0.0269
ARPP21,-0.5395,0.026918963090273668
YIPF1,0.226,0.027
FGB,-0.735,0.027
MFSD7,0.292,0.027
AFAP1-AS1,0.411,0.0271
BET1,-0.2853,0.027123908306443328
GPR155,-0.2571666666666667,0.027170719451867057
SPECC1,-0.269,0.02717646058750328
SLC47A1,0.3175,0.027179744375699057
FOXB2,-1.02,0.0272
DYRK2,0.185,0.0272
CCRN4L,-0.568,0.0272
SMAD3,0.387,0.0272
XLOC_009185,-0.547,0.0272
NPC1,0.537,0.0272
HIST1H2AH,-0.224,0.0272
AMACR,0.4595,0.02728696771647792
METAP1D,-0.237,0.0273
CEACAM1,-0.1784,0.02750135998795104
AKR1CL1,-0.733,0.0276
NAT2,-0.524,0.0276
MFAP2,-0.373,0.0276
FICD,0.266,0.0277
USP35,0.292,0.0277
SDC3,0.27049999999999996,0.02773402764307476
INPP5E,0.306,0.0278
ACOT12,-0.459,0.0278
LIMS3-LOC440895,-0.718,0.0278
TAB3,0.26133333333333336,0.027949063506580107
SFT2D2,-0.25,0.028
HHATL,-0.604,0.028
SIRPG,0.4020333333333333,0.02808552531272245
HOXD8,-1.37,0.0281
GFI1,0.407,0.0281
SLC25A30,-0.458,0.0282
TREML1,-0.805,0.0282
LOC286367,-0.805,0.0282
LOC728875,-0.201,0.028213407497706372
NES,0.5565,0.028283093701665995
ZBTB4,0.272,0.0285
DVL2,0.445,0.0285
PLEKHJ1,-0.181,0.0285
CSDA,0.3595,0.028524426560454844
XAF1,0.266,0.028593729758492736
DUSP9,-0.555,0.0286
SPNS2,-0.324,0.0286
RELT,0.272,0.0286
PNPLA7,-0.28099999999999997,0.02863388712501859
NR1D2,0.365,0.028660294194999457
GRK4,-0.401,0.0287
GPR146,-0.28,0.0287
FKBP5,-0.514,0.0287
FOXN4,1.03,0.0288
CHRNB1,0.322,0.0288
COX11,-0.16533333333333333,0.028994021742426077
CMC1,-0.195,0.029
NSAP11,-0.374,0.029
MAGI3,-0.213,0.029
RPS6KA5,-0.1943,0.02904654614099983
FAR1,0.6825,0.029060354714489953
TNFSF10,0.48,0.029080849157353657
SDHD,-0.239,0.029092256101231166
PELP1,0.18,0.0291
TPMT,-0.227,0.0291
